Term,Hits,Is Target ?
RNA5SP153,1,FALSE
,,
RNA5SP154,1,FALSE
,,
RNA5SP155,1,FALSE
,,
RNA5SP156,1,FALSE
,,
RNA5SP157,1,FALSE
,,
RNA5SP158,1,FALSE
,,
RNA5SP159,1,FALSE
,,
RNA5SP160,1,FALSE
,,
RNA5SP161,1,FALSE
,,
RNA5SP162,1,FALSE
,,
RNA5SP163,1,FALSE
,,
RNA5SP164,1,FALSE
,,
RNA5SP165,1,FALSE
,,
RNA5SP166,1,FALSE
,,
RNA5SP167,1,FALSE
,,
RNA5SP168,1,FALSE
,,
RNA5SP169,1,FALSE
,,
RNA5SP18,1,FALSE
,,
RNA5SP180,1,FALSE
,,
RNA5SP181,1,FALSE
,,
RNA5SP182,1,FALSE
,,
RNA5SP183,1,FALSE
,,
RNA5SP184,1,FALSE
,,
RNA5SP185,1,FALSE
,,
RNA5SP186,1,FALSE
,,
RNA5SP187,1,FALSE
,,
RNA5SP188,1,FALSE
,,
RNA5SP189,1,FALSE
,,
RNA5SP19,1,FALSE
,,
RNA5SP190,1,FALSE
,,
RNA5SP191,1,FALSE
,,
RNA5SP192,1,FALSE
,,
RNA5SP193,1,FALSE
,,
RNA5SP194,1,FALSE
,,
RNA5SP195,1,FALSE
,,
RNA5SP196,1,FALSE
,,
RNA5SP197,1,FALSE
,,
RNA5SP198,1,FALSE
,,
RNA5SP199,1,FALSE
,,
RNA5SP20,1,FALSE
,,
RNA5SP200,1,FALSE
,,
RNA5SP201,1,FALSE
,,
RNA5SP202,1,FALSE
,,
RNA5SP203,1,FALSE
,,
RNA5SP204,1,FALSE
,,
RNA5SP205,1,FALSE
,,
RNA5SP206,1,FALSE
,,
RNA5SP207,1,FALSE
,,
RNA5SP208,1,FALSE
,,
RNA5SP209,1,FALSE
,,
RNA5SP21,1,FALSE
,,
RNA5SP210,1,FALSE
,,
RNA5SP211,1,FALSE
,,
RNA5SP212,1,FALSE
,,
RNA5SP213,1,FALSE
,,
RNA5SP214,1,FALSE
,,
RNA5SP215,1,FALSE
,,
RNA5SP217,1,FALSE
,,
RNA5SP218,1,FALSE
,,
RNA5SP219,1,FALSE
,,
RNA5SP22,1,FALSE
,,
RNA5SP222,1,FALSE
,,
RNA5SP223,1,FALSE
,,
RNA5SP224,1,FALSE
,,
RNA5SP225,1,FALSE
,,
RNA5SP226,1,FALSE
,,
RNA5SP227,1,FALSE
,,
RNA5SP228,1,FALSE
,,
RNA5SP229,1,FALSE
,,
RNA5SP23,1,FALSE
,,
RNA5SP24,1,FALSE
,,
RNA5SP242,1,FALSE
,,
RNA5SP25,1,FALSE
,,
RNA5SP250,1,FALSE
,,
RNA5SP251,1,FALSE
,,
RNA5SP252,1,FALSE
,,
RNA5SP253,1,FALSE
,,
RNA5SP254,1,FALSE
,,
RNA5SP255,1,FALSE
,,
RNA5SP256,1,FALSE
,,
RNA5SP258,1,FALSE
,,
RNA5SP259,1,FALSE
,,
RNA5SP26,1,FALSE
,,
RNA5SP260,1,FALSE
,,
RNA5SP261,1,FALSE
,,
RNA5SP262,1,FALSE
,,
RNA5SP263,1,FALSE
,,
RNA5SP264,1,FALSE
,,
RNA5SP265,1,FALSE
,,
RNA5SP266,1,FALSE
,,
RNA5SP267,1,FALSE
,,
RNA5SP268,1,FALSE
,,
RNA5SP269,1,FALSE
,,
RNA5SP270,1,FALSE
,,
RNA5SP271,1,FALSE
,,
RNA5SP272,1,FALSE
,,
RNA5SP273,1,FALSE
,,
RNA5SP274,1,FALSE
,,
RNA5SP275,1,FALSE
,,
RNA5SP276,1,FALSE
,,
RNA5SP277,1,FALSE
,,
RNA5SP278,1,FALSE
,,
RNA5SP279,1,FALSE
,,
RNA5SP28,1,FALSE
,,
RNA5SP280,1,FALSE
,,
RNA5SP281,1,FALSE
,,
RNA5SP282,1,FALSE
,,
RNA5SP283,1,FALSE
,,
RNA5SP284,1,FALSE
,,
RNA5SP285,1,FALSE
,,
RNA5SP286,1,FALSE
,,
RNA5SP287,1,FALSE
,,
RNA5SP288,1,FALSE
,,
RNA5SP289,1,FALSE
,,
RNA5SP29,1,FALSE
,,
RNA5SP290,1,FALSE
,,
RNA5SP291,1,FALSE
,,
RNA5SP292,1,FALSE
,,
RNA5SP293,1,FALSE
,,
RNA5SP294,1,FALSE
,,
RNA5SP295,1,FALSE
,,
RNA5SP296,1,FALSE
,,
RNA5SP297,1,FALSE
,,
RNA5SP298,1,FALSE
,,
RNA5SP299,1,FALSE
,,
RNA5SP30,1,FALSE
,,
RNA5SP300,1,FALSE
,,
RNA5SP301,1,FALSE
,,
RNA5SP302,1,FALSE
,,
RNA5SP303,1,FALSE
,,
RNA5SP304,1,FALSE
,,
RNA5SP305,1,FALSE
,,
RNA5SP306,1,FALSE
,,
RNA5SP307,1,FALSE
,,
RNA5SP308,1,FALSE
,,
RNA5SP309,1,FALSE
,,
RNA5SP31,1,FALSE
,,
RNA5SP310,1,FALSE
,,
RNA5SP311,1,FALSE
,,
RNA5SP313,1,FALSE
,,
RNA5SP314,1,FALSE
,,
RNA5SP315,1,FALSE
,,
RNA5SP316,1,FALSE
,,
RNA5SP317,1,FALSE
,,
RNA5SP318,1,FALSE
,,
RNA5SP319,1,FALSE
,,
RNA5SP32,1,FALSE
,,
RNA5SP33,1,FALSE
,,
RNA5SP330,1,FALSE
,,
RNA5SP331,1,FALSE
,,
RNA5SP332,1,FALSE
,,
RNA5SP333,1,FALSE
,,
RNA5SP334,1,FALSE
,,
RNA5SP335,1,FALSE
,,
RNA5SP336,1,FALSE
,,
RNA5SP337,1,FALSE
,,
RNA5SP338,1,FALSE
,,
RNA5SP339,1,FALSE
,,
RNA5SP34,1,FALSE
,,
RNA5SP340,1,FALSE
,,
RNA5SP341,1,FALSE
,,
RNA5SP342,1,FALSE
,,
RNA5SP343,1,FALSE
,,
RNA5SP344,1,FALSE
,,
RNA5SP345,1,FALSE
,,
RNA5SP346,1,FALSE
,,
RNA5SP347,1,FALSE
,,
RNA5SP348,1,FALSE
,,
RNA5SP349,1,FALSE
,,
RNA5SP35,1,FALSE
,,
RNA5SP350,1,FALSE
,,
RNA5SP351,1,FALSE
,,
RNA5SP353,1,FALSE
,,
RNA5SP354,1,FALSE
,,
RNA5SP355,1,FALSE
,,
RNA5SP356,1,FALSE
,,
RNA5SP358,1,FALSE
,,
RNA5SP359,1,FALSE
,,
RNA5SP36,1,FALSE
,,
RNA5SP360,1,FALSE
,,
RNA5SP362,1,FALSE
,,
RNA5SP363,1,FALSE
,,
RNA5SP366,1,FALSE
,,
RNA5SP367,1,FALSE
,,
RNA5SP369,1,FALSE
,,
RNA5SP37,1,FALSE
,,
RNA5SP372,1,FALSE
,,
RNA5SP379,1,FALSE
,,
RNA5SP38,1,FALSE
,,
RNA5SP380,1,FALSE
,,
RNA5SP381,1,FALSE
,,
RNA5SP382,1,FALSE
,,
RNA5SP383,1,FALSE
,,
RNA5SP384,1,FALSE
,,
RNA5SP385,1,FALSE
,,
RNA5SP387,1,FALSE
,,
RNA5SP388,1,FALSE
,,
RNA5SP389,1,FALSE
,,
RNA5SP39,1,FALSE
,,
RNA5SP390,1,FALSE
,,
RNA5SP391,1,FALSE
,,
RNA5SP393,1,FALSE
,,
RNA5SP394,1,FALSE
,,
RNA5SP395,1,FALSE
,,
RNA5SP396,1,FALSE
,,
RNA5SP397,1,FALSE
,,
RNA5SP398,1,FALSE
,,
RNA5SP399,1,FALSE
,,
RNA5SP40,1,FALSE
,,
RNA5SP41,1,FALSE
,,
RNA5SP410,1,FALSE
,,
RNA5SP413,1,FALSE
,,
RNA5SP415,1,FALSE
,,
RNA5SP416,1,FALSE
,,
RNA5SP417,1,FALSE
,,
RNA5SP418,1,FALSE
,,
RNA5SP419,1,FALSE
,,
RNA5SP42,1,FALSE
,,
RNA5SP420,1,FALSE
,,
RNA5SP421,1,FALSE
,,
RNA5SP422,1,FALSE
,,
RNA5SP423,1,FALSE
,,
RNA5SP424,1,FALSE
,,
RNA5SP425,1,FALSE
,,
RNA5SP426,1,FALSE
,,
RNA5SP427,1,FALSE
,,
RNA5SP428,1,FALSE
,,
RNA5SP429,1,FALSE
,,
RNA5SP43,1,FALSE
,,
RNA5SP430,1,FALSE
,,
RNA5SP431,1,FALSE
,,
RNA5SP432,1,FALSE
,,
RNA5SP433,1,FALSE
,,
RNA5SP434,1,FALSE
,,
RNA5SP435,1,FALSE
,,
RNA5SP436,1,FALSE
,,
RNA5SP437,1,FALSE
,,
RNA5SP438,1,FALSE
,,
RNA5SP439,1,FALSE
,,
RNA5SP44,1,FALSE
,,
RNA5SP440,1,FALSE
,,
RNA5SP441,1,FALSE
,,
RNA5SP442,1,FALSE
,,
RNA5SP443,1,FALSE
,,
RNA5SP444,1,FALSE
,,
RNA5SP445,1,FALSE
,,
RNA5SP446,1,FALSE
,,
RNA5SP447,1,FALSE
,,
RNA5SP448,1,FALSE
,,
RNA5SP45,1,FALSE
,,
RNA5SP457,1,FALSE
,,
RNA5SP46,1,FALSE
,,
RNA5SP460,1,FALSE
,,
RNA5SP461,1,FALSE
,,
RNA5SP462,1,FALSE
,,
RNA5SP463,1,FALSE
,,
RNA5SP464,1,FALSE
,,
RNA5SP465,1,FALSE
,,
RNA5SP466,1,FALSE
,,
RNA5SP467,1,FALSE
,,
RNA5SP468,1,FALSE
,,
RNA5SP469,1,FALSE
,,
RNA5SP47,1,FALSE
,,
RNA5SP471,1,FALSE
,,
RNA5SP473,1,FALSE
,,
RNA5SP475,1,FALSE
,,
RNA5SP476,1,FALSE
,,
RNA5SP477,1,FALSE
,,
RNA5SP478,1,FALSE
,,
RNA5SP479,1,FALSE
,,
RNA5SP48,1,FALSE
,,
RNA5SP49,1,FALSE
,,
RNA5SP490,1,FALSE
,,
RNA5SP491,1,FALSE
,,
RNA5SP492,1,FALSE
,,
RNA5SP493,1,FALSE
,,
RNA5SP494,1,FALSE
,,
RNA5SP495,1,FALSE
,,
RNA5SP496,1,FALSE
,,
RNA5SP497,1,FALSE
,,
RNA5SP498,1,FALSE
,,
RNA5SP499,1,FALSE
,,
RNA5SP500,1,FALSE
,,
RNA5SP501,1,FALSE
,,
RNA5SP502,1,FALSE
,,
RNA5SP503,1,FALSE
,,
RNA5SP504,1,FALSE
,,
RNA5SP505,1,FALSE
,,
RNA5SP507,1,FALSE
,,
RNA5SP508,1,FALSE
,,
RNA5SP509,1,FALSE
,,
RNA5SP510,1,FALSE
,,
RNA5SP512,1,FALSE
,,
RNA5SP513,1,FALSE
,,
RNA5SP514,1,FALSE
,,
RNA5SP515,1,FALSE
,,
RNA5SP516,1,FALSE
,,
RNA5SP517,1,FALSE
,,
RNA5SP518,1,FALSE
,,
RNA5SP56,1,FALSE
,,
RNA5SP70,1,FALSE
,,
RNA5SP71,1,FALSE
,,
RNA5SP72,1,FALSE
,,
RNA5SP73,1,FALSE
,,
RNA5SP74,1,FALSE
,,
RNA5SP75,1,FALSE
,,
RNA5SP76,1,FALSE
,,
RNA5SP77,1,FALSE
,,
RNA5SP78,1,FALSE
,,
RNA5SP79,1,FALSE
,,
RNA5SP80,1,FALSE
,,
RNA5SP81,1,FALSE
,,
RNA5SP82,1,FALSE
,,
RNA5SP84,1,FALSE
,,
RNA5SP85,1,FALSE
,,
RNA5SP86,1,FALSE
,,
RNA5SP87,1,FALSE
,,
RNA5SP88,1,FALSE
,,
RNA5SP89,1,FALSE
,,
RNA5SP90,1,FALSE
,,
RNA5SP91,1,FALSE
,,
RNA5SP92,1,FALSE
,,
RNA5SP93,1,FALSE
,,
RNA5SP94,1,FALSE
,,
RNA5SP95,1,FALSE
,,
RNA5SP96,1,FALSE
,,
RNA5SP97,1,FALSE
,,
RNA5SP98,1,FALSE
,,
RNA5SP99,1,FALSE
,,
RNApolymerase I,1,FALSE
,,
rnase1,1,TRUE
,,
RNASEH1P1,1,FALSE
,,
RNASEH1P2,1,FALSE
,,
RNASEH2CP1,1,FALSE
,,
rnaset2a,1,FALSE
,,
RNA_Polymerase_III_Transcription_Termination,1,FALSE
,,
rna_pol_ii_transcription,1,FALSE
,,
rna_pol_I_rna_pol_IIi,1,FALSE
,,
RNBP,1,FALSE
,,
rnbp1,1,FALSE
,,
RNBP2,1,FALSE
,,
RNF10P1,1,FALSE
,,
RNF126P1,1,FALSE
,,
RNF133,1,TRUE
,,
RNF150,1,TRUE
,,
rnf198,1,TRUE
,,
rnf212b,1,TRUE
,,
RNF213 AND MOYAMOYA,1,FALSE
,,
RNF214,1,TRUE
,,
RNF223,1,TRUE
,,
RNF25,1,FALSE
,,
RNF2P1,1,FALSE
,,
RNF4Homo sapiensReactionPathwaytrue,1,FALSE
,,
RNF5P1,1,FALSE
,,
RNF6P1,1,FALSE
,,
rnf7,1,FALSE
,,
RNF7P1,1,FALSE
,,
RNF8Homo sapiensReactionPathwaytrue,1,FALSE
,,
RNFT1P2,1,FALSE
,,
RNFT1P3,1,FALSE
,,
RNGTTP1,1,FALSE
,,
RNMTL1P1,1,FALSE
,,
RNMTL1P2,1,FALSE
,,
rnnp8,1,FALSE
,,
rno-mir-24-3p,1,FALSE
,,
rno04630_Jak-STAT_signaling_pathway,1,FALSE
,,
rnoc2,1,FALSE
,,
RNPS1P1,1,FALSE
,,
RNU105B,1,FALSE
,,
RNU105C,1,FALSE
,,
RNU3P3,1,FALSE
,,
RNU4ATAC11P,1,FALSE
,,
RNU4ATAC12P,1,FALSE
,,
RNU4ATAC14P,1,FALSE
,,
RNU4ATAC15P,1,FALSE
,,
RNU4ATAC17P,1,FALSE
,,
RNU4ATAC3P,1,FALSE
,,
RNU4ATAC4P,1,FALSE
,,
RNU4ATAC5P,1,FALSE
,,
RNU4ATAC6P,1,FALSE
,,
RNU4ATAC7P,1,FALSE
,,
RNU4ATAC8P,1,FALSE
,,
RNU4ATAC9P,1,FALSE
,,
RNU4B2,1,FALSE
,,
RNU5D-1,1,FALSE
,,
RNU5E-1,1,FALSE
,,
RNU5E-9P,1,FALSE
,,
RNU5F-1,1,FALSE
,,
RNU6,1,FALSE
,,
RNU6-1001P,1,FALSE
,,
RNU6-1002P,1,FALSE
,,
RNU6-1003P,1,FALSE
,,
RNU6-1004P,1,FALSE
,,
RNU6-1005P,1,FALSE
,,
RNU6-1007P,1,FALSE
,,
RNU6-1009P,1,FALSE
,,
RNU6-100P,1,FALSE
,,
RNU6-1010P,1,FALSE
,,
RNU6-1011P,1,FALSE
,,
RNU6-1013P,1,FALSE
,,
RNU6-1014P,1,FALSE
,,
RNU6-1017P,1,FALSE
,,
RNU6-1018P,1,FALSE
,,
RNU6-1020P,1,FALSE
,,
RNU6-1022P,1,FALSE
,,
RNU6-1023P,1,FALSE
,,
RNU6-1026P,1,FALSE
,,
RNU6-1027P,1,FALSE
,,
RNU6-1028P,1,FALSE
,,
RNU6-102P,1,FALSE
,,
RNU6-1031P,1,FALSE
,,
RNU6-1032P,1,FALSE
,,
RNU6-1034P,1,FALSE
,,
RNU6-1035P,1,FALSE
,,
RNU6-1037P,1,FALSE
,,
RNU6-1038P,1,FALSE
,,
RNU6-103P,1,FALSE
,,
RNU6-1041P,1,FALSE
,,
RNU6-1042P,1,FALSE
,,
RNU6-1043P,1,FALSE
,,
RNU6-1044P,1,FALSE
,,
RNU6-1047P,1,FALSE
,,
RNU6-1048P,1,FALSE
,,
RNU6-1049P,1,FALSE
,,
RNU6-1051P,1,FALSE
,,
RNU6-1052P,1,FALSE
,,
RNU6-1053P,1,FALSE
,,
RNU6-1054P,1,FALSE
,,
RNU6-1057P,1,FALSE
,,
RNU6-1059P,1,FALSE
,,
RNU6-1061P,1,FALSE
,,
RNU6-1062P,1,FALSE
,,
RNU6-1063P,1,FALSE
,,
RNU6-1064P,1,FALSE
,,
RNU6-1065P,1,FALSE
,,
RNU6-1067P,1,FALSE
,,
RNU6-1068P,1,FALSE
,,
RNU6-106P,1,FALSE
,,
RNU6-1070P,1,FALSE
,,
RNU6-1072P,1,FALSE
,,
RNU6-1073P,1,FALSE
,,
RNU6-1076P,1,FALSE
,,
RNU6-1077P,1,FALSE
,,
RNU6-1078P,1,FALSE
,,
RNU6-107P,1,FALSE
,,
RNU6-1080P,1,FALSE
,,
RNU6-1081P,1,FALSE
,,
RNU6-1082P,1,FALSE
,,
RNU6-1083P,1,FALSE
,,
RNU6-1084P,1,FALSE
,,
RNU6-1085P,1,FALSE
,,
RNU6-1087P,1,FALSE
,,
RNU6-1088P,1,FALSE
,,
RNU6-1089P,1,FALSE
,,
RNU6-108P,1,FALSE
,,
RNU6-1090P,1,FALSE
,,
RNU6-1091P,1,FALSE
,,
RNU6-1093P,1,FALSE
,,
RNU6-1094P,1,FALSE
,,
RNU6-1095P,1,FALSE
,,
RNU6-1096P,1,FALSE
,,
RNU6-1099P,1,FALSE
,,
RNU6-1100P,1,FALSE
,,
RNU6-1102P,1,FALSE
,,
RNU6-1103P,1,FALSE
,,
RNU6-1104P,1,FALSE
,,
RNU6-1105P,1,FALSE
,,
RNU6-1107P,1,FALSE
,,
RNU6-1108P,1,FALSE
,,
RNU6-110P,1,FALSE
,,
RNU6-1110P,1,FALSE
,,
RNU6-1112P,1,FALSE
,,
RNU6-1113P,1,FALSE
,,
RNU6-1114P,1,FALSE
,,
RNU6-1115P,1,FALSE
,,
RNU6-1117P,1,FALSE
,,
RNU6-1118P,1,FALSE
,,
RNU6-111P,1,FALSE
,,
RNU6-1121P,1,FALSE
,,
RNU6-1122P,1,FALSE
,,
RNU6-1123P,1,FALSE
,,
RNU6-1124P,1,FALSE
,,
RNU6-1126P,1,FALSE
,,
RNU6-1127P,1,FALSE
,,
RNU6-1129P,1,FALSE
,,
RNU6-1130P,1,FALSE
,,
RNU6-1131P,1,FALSE
,,
RNU6-1134P,1,FALSE
,,
RNU6-1135P,1,FALSE
,,
RNU6-1137P,1,FALSE
,,
RNU6-1139P,1,FALSE
,,
RNU6-113P,1,FALSE
,,
RNU6-1140P,1,FALSE
,,
RNU6-1141P,1,FALSE
,,
RNU6-1142P,1,FALSE
,,
RNU6-1143P,1,FALSE
,,
RNU6-1145P,1,FALSE
,,
RNU6-1146P,1,FALSE
,,
RNU6-1148P,1,FALSE
,,
RNU6-1149P,1,FALSE
,,
RNU6-114P,1,FALSE
,,
RNU6-1151P,1,FALSE
,,
RNU6-1152P,1,FALSE
,,
RNU6-1153P,1,FALSE
,,
RNU6-1154P,1,FALSE
,,
RNU6-1157P,1,FALSE
,,
RNU6-1158P,1,FALSE
,,
RNU6-1159P,1,FALSE
,,
RNU6-115P,1,FALSE
,,
RNU6-1160P,1,FALSE
,,
RNU6-1161P,1,FALSE
,,
RNU6-1162P,1,FALSE
,,
RNU6-1163P,1,FALSE
,,
RNU6-1164P,1,FALSE
,,
RNU6-1165P,1,FALSE
,,
RNU6-1166P,1,FALSE
,,
RNU6-1169P,1,FALSE
,,
RNU6-1170P,1,FALSE
,,
RNU6-1171P,1,FALSE
,,
RNU6-1172P,1,FALSE
,,
RNU6-1174P,1,FALSE
,,
RNU6-1175P,1,FALSE
,,
RNU6-1177P,1,FALSE
,,
RNU6-1178P,1,FALSE
,,
RNU6-1179P,1,FALSE
,,
RNU6-117P,1,FALSE
,,
RNU6-1180P,1,FALSE
,,
RNU6-1181P,1,FALSE
,,
RNU6-1182P,1,FALSE
,,
RNU6-1184P,1,FALSE
,,
RNU6-1185P,1,FALSE
,,
RNU6-1186P,1,FALSE
,,
RNU6-1188P,1,FALSE
,,
RNU6-1189P,1,FALSE
,,
RNU6-118P,1,FALSE
,,
RNU6-1191P,1,FALSE
,,
RNU6-1192P,1,FALSE
,,
RNU6-1194P,1,FALSE
,,
RNU6-1195P,1,FALSE
,,
RNU6-1196P,1,FALSE
,,
RNU6-1199P,1,FALSE
,,
RNU6-1200P,1,FALSE
,,
RNU6-1202P,1,FALSE
,,
RNU6-1203P,1,FALSE
,,
RNU6-1205P,1,FALSE
,,
RNU6-1206P,1,FALSE
,,
RNU6-1207P,1,FALSE
,,
RNU6-1208P,1,FALSE
,,
RNU6-120P,1,FALSE
,,
RNU6-1210P,1,FALSE
,,
RNU6-1211P,1,FALSE
,,
RNU6-1212P,1,FALSE
,,
RNU6-1214P,1,FALSE
,,
RNU6-1215P,1,FALSE
,,
RNU6-1217P,1,FALSE
,,
RNU6-1218P,1,FALSE
,,
RNU6-121P,1,FALSE
,,
RNU6-1221P,1,FALSE
,,
RNU6-1222P,1,FALSE
,,
RNU6-1223P,1,FALSE
,,
RNU6-1224P,1,FALSE
,,
RNU6-1226P,1,FALSE
,,
RNU6-1227P,1,FALSE
,,
RNU6-1229P,1,FALSE
,,
RNU6-122P,1,FALSE
,,
RNU6-1230P,1,FALSE
,,
RNU6-1231P,1,FALSE
,,
RNU6-1232P,1,FALSE
,,
RNU6-1233P,1,FALSE
,,
RNU6-1234P,1,FALSE
,,
RNU6-1236P,1,FALSE
,,
RNU6-1237P,1,FALSE
,,
RNU6-1238P,1,FALSE
,,
RNU6-1239P,1,FALSE
,,
RNU6-123P,1,FALSE
,,
RNU6-1242P,1,FALSE
,,
RNU6-1243P,1,FALSE
,,
RNU6-1245P,1,FALSE
,,
RNU6-1246P,1,FALSE
,,
RNU6-1247P,1,FALSE
,,
RNU6-1248P,1,FALSE
,,
RNU6-1249P,1,FALSE
,,
RNU6-124P,1,FALSE
,,
RNU6-1250P,1,FALSE
,,
RNU6-1251P,1,FALSE
,,
RNU6-1252P,1,FALSE
,,
RNU6-1253P,1,FALSE
,,
RNU6-1254P,1,FALSE
,,
RNU6-1255P,1,FALSE
,,
RNU6-1257P,1,FALSE
,,
RNU6-1258P,1,FALSE
,,
RNU6-1260P,1,FALSE
,,
RNU6-1261P,1,FALSE
,,
RNU6-1263P,1,FALSE
,,
RNU6-1264P,1,FALSE
,,
RNU6-1267P,1,FALSE
,,
RNU6-1268P,1,FALSE
,,
RNU6-1269P,1,FALSE
,,
RNU6-126P,1,FALSE
,,
RNU6-1271P,1,FALSE
,,
RNU6-1272P,1,FALSE
,,
RNU6-1273P,1,FALSE
,,
RNU6-1274P,1,FALSE
,,
RNU6-1276P,1,FALSE
,,
RNU6-1277P,1,FALSE
,,
RNU6-1279P,1,FALSE
,,
RNU6-127P,1,FALSE
,,
RNU6-1280P,1,FALSE
,,
RNU6-1281P,1,FALSE
,,
RNU6-1283P,1,FALSE
,,
RNU6-1284P,1,FALSE
,,
RNU6-1286P,1,FALSE
,,
RNU6-1287P,1,FALSE
,,
RNU6-1288P,1,FALSE
,,
RNU6-1289P,1,FALSE
,,
RNU6-1291P,1,FALSE
,,
RNU6-1292P,1,FALSE
,,
RNU6-1293P,1,FALSE
,,
RNU6-1294P,1,FALSE
,,
RNU6-1296P,1,FALSE
,,
RNU6-1297P,1,FALSE
,,
RNU6-1299P,1,FALSE
,,
RNU6-129P,1,FALSE
,,
RNU6-1300P,1,FALSE
,,
RNU6-1301P,1,FALSE
,,
RNU6-1302P,1,FALSE
,,
RNU6-1304P,1,FALSE
,,
RNU6-1307P,1,FALSE
,,
RNU6-1308P,1,FALSE
,,
RNU6-1309P,1,FALSE
,,
RNU6-130P,1,FALSE
,,
RNU6-1311P,1,FALSE
,,
RNU6-1312P,1,FALSE
,,
RNU6-1313P,1,FALSE
,,
RNU6-1314P,1,FALSE
,,
RNU6-1316P,1,FALSE
,,
RNU6-1317P,1,FALSE
,,
RNU6-1318P,1,FALSE
,,
RNU6-1319P,1,FALSE
,,
RNU6-131P,1,FALSE
,,
RNU6-1320P,1,FALSE
,,
RNU6-1321P,1,FALSE
,,
RNU6-1322P,1,FALSE
,,
RNU6-1323P,1,FALSE
,,
RNU6-1324P,1,FALSE
,,
RNU6-1325P,1,FALSE
,,
RNU6-1327P,1,FALSE
,,
RNU6-1328P,1,FALSE
,,
RNU6-132P,1,FALSE
,,
RNU6-1332P,1,FALSE
,,
RNU6-1333P,1,FALSE
,,
RNU6-1335P,1,FALSE
,,
RNU6-1336P,1,FALSE
,,
RNU6-1337P,1,FALSE
,,
RNU6-1338P,1,FALSE
,,
RNU6-133P,1,FALSE
,,
RNU6-1340P,1,FALSE
,,
RNU6-134P,1,FALSE
,,
RNU6-137P,1,FALSE
,,
RNU6-139P,1,FALSE
,,
RNU6-140P,1,FALSE
,,
RNU6-141P,1,FALSE
,,
RNU6-142P,1,FALSE
,,
RNU6-144P,1,FALSE
,,
RNU6-145P,1,FALSE
,,
RNU6-147P,1,FALSE
,,
RNU6-148P,1,FALSE
,,
RNU6-150P,1,FALSE
,,
RNU6-152P,1,FALSE
,,
RNU6-153P,1,FALSE
,,
RNU6-155P,1,FALSE
,,
RNU6-156P,1,FALSE
,,
RNU6-157P,1,FALSE
,,
RNU6-158P,1,FALSE
,,
RNU6-159P,1,FALSE
,,
RNU6-15P,1,FALSE
,,
RNU6-161P,1,FALSE
,,
RNU6-162P,1,FALSE
,,
RNU6-164P,1,FALSE
,,
RNU6-167P,1,FALSE
,,
RNU6-168P,1,FALSE
,,
RNU6-169P,1,FALSE
,,
RNU6-171P,1,FALSE
,,
RNU6-172P,1,FALSE
,,
RNU6-173P,1,FALSE
,,
RNU6-176P,1,FALSE
,,
RNU6-177P,1,FALSE
,,
RNU6-179P,1,FALSE
,,
RNU6-17P,1,FALSE
,,
RNU6-180P,1,FALSE
,,
RNU6-181P,1,FALSE
,,
RNU6-182P,1,FALSE
,,
RNU6-184P,1,FALSE
,,
RNU6-185P,1,FALSE
,,
RNU6-187P,1,FALSE
,,
RNU6-188P,1,FALSE
,,
RNU6-189P,1,FALSE
,,
RNU6-190P,1,FALSE
,,
RNU6-191P,1,FALSE
,,
RNU6-192P,1,FALSE
,,
RNU6-193P,1,FALSE
,,
RNU6-195P,1,FALSE
,,
RNU6-196P,1,FALSE
,,
RNU6-198P,1,FALSE
,,
RNU6-199P,1,FALSE
,,
RNU6-201P,1,FALSE
,,
RNU6-202P,1,FALSE
,,
RNU6-204P,1,FALSE
,,
RNU6-205P,1,FALSE
,,
RNU6-206P,1,FALSE
,,
RNU6-207P,1,FALSE
,,
RNU6-209P,1,FALSE
,,
RNU6-20P,1,FALSE
,,
RNU6-210P,1,FALSE
,,
RNU6-211P,1,FALSE
,,
RNU6-213P,1,FALSE
,,
RNU6-215P,1,FALSE
,,
RNU6-216P,1,FALSE
,,
RNU6-218P,1,FALSE
,,
RNU6-220P,1,FALSE
,,
RNU6-221P,1,FALSE
,,
RNU6-222P,1,FALSE
,,
RNU6-224P,1,FALSE
,,
RNU6-227P,1,FALSE
,,
RNU6-228P,1,FALSE
,,
RNU6-229P,1,FALSE
,,
RNU6-22P,1,FALSE
,,
RNU6-230P,1,FALSE
,,
RNU6-231P,1,FALSE
,,
RNU6-233P,1,FALSE
,,
RNU6-234P,1,FALSE
,,
RNU6-235P,1,FALSE
,,
RNU6-236P,1,FALSE
,,
RNU6-237P,1,FALSE
,,
RNU6-239P,1,FALSE
,,
RNU6-23P,1,FALSE
,,
RNU6-241P,1,FALSE
,,
RNU6-242P,1,FALSE
,,
RNU6-245P,1,FALSE
,,
RNU6-247P,1,FALSE
,,
RNU6-248P,1,FALSE
,,
RNU6-249P,1,FALSE
,,
RNU6-250P,1,FALSE
,,
RNU6-251P,1,FALSE
,,
RNU6-252P,1,FALSE
,,
RNU6-253P,1,FALSE
,,
RNU6-255P,1,FALSE
,,
RNU6-256P,1,FALSE
,,
RNU6-258P,1,FALSE
,,
RNU6-259P,1,FALSE
,,
RNU6-25P,1,FALSE
,,
RNU6-260P,1,FALSE
,,
RNU6-261P,1,FALSE
,,
RNU6-262P,1,FALSE
,,
RNU6-263P,1,FALSE
,,
RNU6-264P,1,FALSE
,,
RNU6-267P,1,FALSE
,,
RNU6-268P,1,FALSE
,,
RNU6-269P,1,FALSE
,,
